url,name,price,brand,category,description,features,images
https://y2k-wave.com/products/zip-up-crop-top,Zip Up Crop Top,24.90,y2k,tops,"Travel back to the 2000s with our Zip Up Crop Top.
Our Zip Up Crop Top, made from quality material, features a sewn logo on the chest, a zipper closure and exposed seams. Get yours today!","Made of polyester, Soft and comfortable material, Sewn logo on chest, Zip up crop top, Exposed seams, Available in 3 sizes and 3 colors, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_a8203f59-51d0-47ea-bf4a-7cde208bbfac_800x.png?v=1698850504|//y2k-wave.com/cdn/shop/files/2_7b65ffcf-d1f5-4ff6-8bc5-3753f01589bf_800x.png?v=1698850504|//y2k-wave.com/cdn/shop/files/3_ecbee911-6f60-405e-95be-7521b60ccd67_800x.png?v=1698850504|//y2k-wave.com/cdn/shop/files/4_8c350a78-e57a-4cae-acf8-59f63d833e7c_800x.png?v=1698850504|//y2k-wave.com/cdn/shop/files/5_af565bbc-3c76-4d44-bc28-afe9d5ca19b2_800x.png?v=1698850504|//y2k-wave.com/cdn/shop/files/6_b4eb41ab-e951-486b-a06f-2b906d3c7852_800x.png?v=1698850504
https://y2k-wave.com/products/sexy-black-lace-dress,Sexy Black Lace Dress,39.90,y2k,dress,"Elevate your Y2K style with our Sexy Black Lace Dress.
Our Sexy Black Lace Dress, made from quality materials, features lace patterns, built-in bust support and is available in 3 sizes. Get yours today!","Made of polyester and spandex, Light and comfortable materials, Spaghetti strap neckline, Built-in bust support, Lace patterns, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_efa7335c-ee5b-4c34-87e2-19abf2cbb9d0_800x.png?v=1720437325|//y2k-wave.com/cdn/shop/files/2_1ab8e2cd-92ce-4dc3-b66e-f8a98f5da571_800x.png?v=1720437325|//y2k-wave.com/cdn/shop/files/3_a28d7dd3-f078-46b9-af24-3f0991887c93_800x.png?v=1720437325|//y2k-wave.com/cdn/shop/files/4_d23123d9-3cd4-48ea-b99e-db629b9d2b00_800x.png?v=1720437325
https://y2k-wave.com/products/navy-blue-bodycon-dress,Navy Blue Bodycon Dress,39.90,y2k,dress,"Elevate your Y2K style with our Navy Blue Bodycon Dress.
Our Navy Blue Bodycon Dress, made from quality material, features printed flower motifs, a spaghetti strap neckline and is available in 3 sizes. Get yours today!","Made of polyester, Light and comfortable material, Spaghetti strap neckline, Printed flower motifs, Bodycon dress, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_0c23b404-05c8-457c-b1bc-c8c695c38209_800x.png?v=1720437233|//y2k-wave.com/cdn/shop/files/2_9ca63e13-41d8-4678-92e5-7b3fa551175a_800x.png?v=1720437234|//y2k-wave.com/cdn/shop/files/3_325401ff-4727-435e-bd5d-a519f5bd723d_800x.png?v=1720437233|//y2k-wave.com/cdn/shop/files/4_be0fb5ce-3fea-4d02-a8e2-ca67a5ae6551_800x.png?v=1720437233|//y2k-wave.com/cdn/shop/files/5_727d1802-f64a-477a-9056-076a52222659_800x.png?v=1720437233|//y2k-wave.com/cdn/shop/files/6_8d8c84ea-4cc9-4150-9b92-a55972497ff7_800x.png?v=1720437233
https://y2k-wave.com/products/black-bodycon-maxi-dress,Black Bodycon Maxi Dress,49.90,y2k,dress,"Add a touch of Y2K elegance to your outfits with our Black Bodycon Maxi Dress.
Our Black Bodycon Maxi Dress, made from quality material, features embroidered butterflies on the back, printed motifs and is available in 5 sizes. Get yours today!","Made of polyester, Light and comfortable material, Spaghetti strap neckline, Printed motifs, Embroidered butterflies on the back, Bodycon dress, Available in 5 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_beec3fc5-98b0-44e2-9f51-bae1acc41b9e_800x.png?v=1716287106|//y2k-wave.com/cdn/shop/files/2_ef5620c7-ce7f-4926-8fb0-ebf1b05beec4_800x.png?v=1716287106|//y2k-wave.com/cdn/shop/files/3_3ecec30f-f983-4017-87bb-04e75cc2000d_800x.png?v=1716287107|//y2k-wave.com/cdn/shop/files/4_210ed380-212b-4b0d-aa3f-c7dcc511470b_800x.png?v=1716287106|//y2k-wave.com/cdn/shop/files/5_e9f53d25-eb70-4f48-ae40-371a2aa0c719_800x.png?v=1716287107
https://y2k-wave.com/products/pink-bodycon-maxi-dress,Pink Bodycon Maxi Dress,49.90,y2k,dress,"Add a touch of Y2K elegance to your outfits with our Pink Bodycon Maxi Dress.
Our Pink Bodycon Maxi Dress, made from quality material, features embroidered butterflies on the back, printed motifs and is available in 5 sizes. Get yours today!","Made of polyester, Light and comfortable material, Spaghetti strap neckline, Printed motifs, Embroidered butterflies on the back, Bodycon dress, Available in 5 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_7624523f-ff4a-4d9a-a8ed-24af7f0fc252_800x.png?v=1716287075|//y2k-wave.com/cdn/shop/files/2_9a4f7a5a-0275-4e53-847e-84062b596c3e_800x.png?v=1716287074|//y2k-wave.com/cdn/shop/files/3_01036027-a6e8-4ed2-aad5-30ba6ae94c3f_800x.png?v=1716287075|//y2k-wave.com/cdn/shop/files/4_28889085-9508-46e9-ac6b-a3fbb25ac62c_800x.png?v=1716287074|//y2k-wave.com/cdn/shop/files/5_74be1969-cc18-47d0-aa42-073b4f87b3cb_800x.png?v=1716287075
https://y2k-wave.com/products/blue-floral-bodycon-dress,Blue Floral Bodycon Dress,29.90,y2k,dress,"Elevate your Y2K style with our Blue Floral Bodycon Dress.
Our Blue Floral Bodycon Dress, made from quality material, features a spaghetti strap neckline, printed floral motifs and is available in 3 sizes. Get yours today!","Made of polyester, Light and comfortable material, Spaghetti strap neckline, Printed floral motifs, Bodycon dress, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_d0c3f322-a7d9-4500-9e86-c0cc407e1abd_800x.png?v=1713529151|//y2k-wave.com/cdn/shop/files/2_a5ce036d-7ba0-4185-aff4-1eeaffdbbfe0_800x.png?v=1713529151|//y2k-wave.com/cdn/shop/files/3_74efd28c-ea5f-425d-a471-8a9c50a1d504_800x.png?v=1713529152|//y2k-wave.com/cdn/shop/files/4_4739cdae-3a7c-4d89-82a9-5d1918d17581_800x.png?v=1713529151|//y2k-wave.com/cdn/shop/files/5_0b9c01b3-f906-4916-ab10-6135f227b67d_800x.png?v=1713529151
https://y2k-wave.com/products/sage-green-bodycon-dress,Sage Green Bodycon Dress,29.90,y2k,dress,"Add a touch of Y2K elegance to your outfits with our Sage Green Bodycon Dress.
Our Sage Green Bodycon Dress, made from quality material, features a spaghetti strap neckline, printed floral motifs and is available in 3 sizes. Get yours today!","Made of polyester, Light and comfortable material, Spaghetti strap neckline, Printed floral motifs, Bodycon dress, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_775a7658-99d7-4daa-a29d-3143bb4ce7bb_800x.png?v=1713529166|//y2k-wave.com/cdn/shop/files/2_eaea56e6-c937-4e65-a1ae-401740179315_800x.png?v=1713529166|//y2k-wave.com/cdn/shop/files/3_cfa460e8-3e1a-49bd-bd72-818ba9723e33_800x.png?v=1713529165|//y2k-wave.com/cdn/shop/files/4_4352a3a7-b554-4c01-8c31-be926c9c527f_800x.png?v=1713529165|//y2k-wave.com/cdn/shop/files/5_69b33d64-7013-48f7-bb84-0b4a37f8cb64_800x.png?v=1713529166
https://y2k-wave.com/products/y2k-floral-dress,Y2K Floral Dress,29.90,y2k,dress,"Add a touch of Y2K to your outfits with our Y2K Floral Dress.
Our Y2K Floral Dress, made from quality materials, features a spaghetti strap neckline, floral motifs and is available in 3 colors. Get yours today!","Made of polyester and spandex, Light and comfortable materials, Spaghetti strap neckline, Floral motifs, Bodycon dress, Available in 3 sizes and 3 colors, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_9b1cf118-689f-421b-ae5e-10084d598f5e_800x.png?v=1711219819|//y2k-wave.com/cdn/shop/files/2_e7e773e3-f52b-48d8-b8cb-65c2a1e06e7e_800x.png?v=1711219818|//y2k-wave.com/cdn/shop/files/3_4dc6f194-abdd-465a-a8fa-6e1bc8292d37_800x.png?v=1711219818|//y2k-wave.com/cdn/shop/files/4_02709420-5c6e-4ddc-bd15-59880ad1bb2f_800x.png?v=1711219819|//y2k-wave.com/cdn/shop/files/5_225a0126-35c1-4a0e-b93c-bbb7e6b247e4_800x.png?v=1711219820|//y2k-wave.com/cdn/shop/files/6_969357c2-5729-46a6-9ea1-0150e05dbb11_800x.png?v=1711219818|//y2k-wave.com/cdn/shop/files/7_57ec36c5-4106-4a4f-a3c8-9fcc4737377c_800x.png?v=1711219818|//y2k-wave.com/cdn/shop/files/8_db45d1a6-8cec-4b90-93d7-3be84dab9a1d_800x.png?v=1711219819|//y2k-wave.com/cdn/shop/files/9_0d6cd59f-6707-4798-8343-ccc5fb7a121d_800x.png?v=1711219819
https://y2k-wave.com/products/white-and-pink-floral-dress,White And Pink Floral Dress,79.90,y2k,dress,"Add a touch of Y2K elegance to your outfits with our White And Pink Floral Dress.
Our White And Pink Floral Dress, made from quality materials, features a spaghetti strap neckline, floral motifs and is available in 4 sizes. Get yours today!","Made of satin and polyester, Soft and comfortable materials, Spaghetti strap neckline, Floral motifs, Built-in bust support, Bodycon dress, Available in 4 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_8440e9b7-7a3f-454f-a900-dc10ea42ab7f_800x.png?v=1711219810|//y2k-wave.com/cdn/shop/files/2_0a920352-6d69-4d29-a6ea-289b2e3a5f64_800x.png?v=1711219809|//y2k-wave.com/cdn/shop/files/3_9a0e0d92-20c6-4959-ad92-39075d7b2b0e_800x.png?v=1711219809|//y2k-wave.com/cdn/shop/files/4_fb373a73-4d52-4619-bbe4-3a95aeeb70c5_800x.png?v=1711219810|//y2k-wave.com/cdn/shop/files/5_29a2c099-97b2-4b4c-a1e5-7dfb8322396b_800x.png?v=1711219811|//y2k-wave.com/cdn/shop/files/6_b52bbf36-cd96-49aa-91c9-e030d9dc5db6_800x.png?v=1711219809|//y2k-wave.com/cdn/shop/files/7_51e13fb3-8420-4e8f-8248-968a52d8dd8c_800x.png?v=1711219809
https://y2k-wave.com/products/y2k-ruffle-dress,Y2K Ruffle Dress,39.90,y2k,dress,"Travel back to the 2000s with our Y2K Ruffle Dress.
Our Y2K Ruffle Dress, made from quality materials, features a strapless neckline, a close-fitting cut and is available in 5 colors. Get yours today!","Made of polyester and spandex, Soft and comfortable materials, Strapless neckline, Ruffle dress, Available in 3 sizes and 5 colors, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_9e709a3e-8aff-4280-900d-5c9f6f4a4351_800x.png?v=1709480060|//y2k-wave.com/cdn/shop/files/2_119720f0-9cde-4138-94a4-a6bfe20a72a2_800x.png?v=1709480059|//y2k-wave.com/cdn/shop/files/3_ba559d49-4d3c-4454-85cb-7527df8ca2c8_800x.png?v=1709480060|//y2k-wave.com/cdn/shop/files/4_13657cd6-54db-4aec-bfff-e85f6be322eb_800x.png?v=1709480060|//y2k-wave.com/cdn/shop/files/5_75697aac-1a6b-4775-a69e-0d78a9b300d7_800x.png?v=1709480061|//y2k-wave.com/cdn/shop/files/6_579ad05a-13dc-46af-8df2-e167d98baaf2_800x.png?v=1709480060|//y2k-wave.com/cdn/shop/files/7_db57a018-2e39-4b4c-84c3-f89f7938202b_800x.png?v=1709480059|//y2k-wave.com/cdn/shop/files/8_e26fb173-69af-4530-8a96-8f4203be3bcc_800x.png?v=1709480060|//y2k-wave.com/cdn/shop/files/9_bde60c16-59c7-464d-a485-e2d3676c87f7_800x.png?v=1709480059|//y2k-wave.com/cdn/shop/files/10_f31a4d51-58c8-4c83-b8a4-125bcc8dc990_800x.png?v=1709480059|//y2k-wave.com/cdn/shop/files/11_9246444d-a8f9-4d4b-a102-a379ded72fbc_800x.png?v=1709480059
https://y2k-wave.com/products/floral-bodycon-dress,Floral Bodycon Dress,39.90,y2k,dress,"Add a touch of Y2K to your outfits with our Floral Bodycon Dress.
Our Floral Bodycon Dress, made from quality material, features a spaghetti strap neckline, floral motifs and is available in 2 colors. Get yours today!","Made of polyester, Soft and comfortable material, Spaghetti strap neckline, Floral motifs, Bodycon dress, Available in 3 sizes and 2 colors, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_477372cd-befa-467e-8ef7-357e66f39fc1_800x.png?v=1709479920|//y2k-wave.com/cdn/shop/files/2_6393e96f-0cc6-4d15-aff1-230495856597_800x.png?v=1709479920|//y2k-wave.com/cdn/shop/files/3_bef3dcaa-1c7d-4006-b365-d38ff48035df_800x.png?v=1709479920|//y2k-wave.com/cdn/shop/files/4_d7c1a28c-bb30-428b-9b19-cbd0f0989396_800x.png?v=1709479920|//y2k-wave.com/cdn/shop/files/5_ee417640-f507-4386-ad24-c9573df5fac0_800x.png?v=1709479920|//y2k-wave.com/cdn/shop/files/6_2bc5d1bb-e1fe-4540-8e08-fc57c3c53be2_800x.png?v=1709479920|//y2k-wave.com/cdn/shop/files/7_6d6c5622-1b93-45d6-ab66-2773e889ddaa_800x.png?v=1709479920|//y2k-wave.com/cdn/shop/files/8_0e010e17-f137-446d-ae45-c767041172c0_800x.png?v=1709479919|//y2k-wave.com/cdn/shop/files/9_06c45df9-515b-44a9-a72f-0dca3e04a183_800x.png?v=1709479920
https://y2k-wave.com/products/black-sweater-dress,Black Sweater Dress,29.90,y2k,dress,"Add a touch of Y2K to your wardrobe with our Black Sweater Dress.
Our Black Sweater Dress, made from quality material and available in one size, features a V-neck and will enhance your curves. Get yours today!","Made of polyester, Soft and comfortable material, V neck, Sweater dress, One size
, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_63755438-1e5f-4af3-bf0d-0996c5754c8a_800x.png?v=1707923935|//y2k-wave.com/cdn/shop/files/2_924a8bc9-ff62-4130-9b74-7f51af7fb02e_800x.png?v=1707923935|//y2k-wave.com/cdn/shop/files/3_8114bc12-b2a6-431d-916c-8b977f68a933_800x.png?v=1707923935
https://y2k-wave.com/products/gray-sweater-dress,Gray Sweater Dress,29.90,y2k,dress,"Elevate your vintage style with our Gray Sweater Dress.
Our Gray Sweater Dress, made from quality material and available in one size, features a V-neck and will enhance your curves. Get yours today!","Made of polyester, Soft and comfortable material, V neck, Sweater dress, One size
, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_f970b054-8463-4e61-97fd-d0106f28d40f_800x.png?v=1707923956|//y2k-wave.com/cdn/shop/files/2_40683024-546c-4b53-ad6c-c90ae10830ad_800x.png?v=1707923956|//y2k-wave.com/cdn/shop/files/3_bca0a9eb-f042-458a-b209-1e0c2e03e53a_800x.png?v=1707923957|//y2k-wave.com/cdn/shop/files/4_7c2c98fc-4ad7-4ad7-94b1-eaa97c9eecec_800x.png?v=1707923956|//y2k-wave.com/cdn/shop/files/5_37c8273e-e63e-4ba0-ac8e-65f79283f3c3_800x.png?v=1707923956
https://y2k-wave.com/products/black-glitter-mini-dress,Black Glitter Mini Dress,39.90,y2k,dress,"Add a touch of Y2K to your outfits with our Black Glitter Mini Dress.
Our Black Glitter Mini Dress, made from quality material, features a strapless neckline, glitter all over the dress, and is available in 3 sizes. Shop now!","Made of polyester, Soft and comfortable material, Strapless dress, Glitter all over the dress, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_3e677dce-43d1-4ae8-9df2-4fe1ac0df26a_800x.png?v=1706184224|//y2k-wave.com/cdn/shop/files/2_74b1215f-4d83-49aa-9096-734d4afeb6e1_800x.png?v=1706184224|//y2k-wave.com/cdn/shop/files/3_16d00a0d-e71d-4535-9c9a-352406cd12dc_800x.png?v=1706184224|//y2k-wave.com/cdn/shop/files/4_9673bec2-bad9-443a-b7e8-9985b4fb7726_800x.png?v=1706184224|//y2k-wave.com/cdn/shop/files/5_c78a4b9f-77ad-4b0c-a873-38f9a06c4449_800x.png?v=1706184224
https://y2k-wave.com/products/tie-dye-halter-dress,Tie Dye Halter Dress,39.90,y2k,dress,"Elevate your style with our Tie Dye Halter Dress.
Our Tie Dye Halter Dress, made from quality material, features a halter collar, deep cleavage, tie dye motifs, and is available in 3 sizes. Get yours today!","Made of polyester, Light and comfortable material, Halter collar, Deep cleavage, Tie dye motifs, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_57937671-6990-478f-ab78-7cf68ea9ac3e_800x.png?v=1706184211|//y2k-wave.com/cdn/shop/files/2_b235f1ae-d6f4-45b3-b0ad-72bf168f9378_800x.png?v=1706184211|//y2k-wave.com/cdn/shop/files/3_9654ae4d-1b73-4a82-b656-e5a05039bc74_800x.png?v=1706184211|//y2k-wave.com/cdn/shop/files/4_66318a33-e937-48ae-afa4-7540455ebdbc_800x.png?v=1706184211|//y2k-wave.com/cdn/shop/files/5_084feb6a-9ec2-48da-a4c9-5dbcf3c8b027_800x.png?v=1706184211|//y2k-wave.com/cdn/shop/files/6_0c6ad5bf-665a-4934-a757-58f445cf55e0_800x.png?v=1706184211
https://y2k-wave.com/products/gingham-mini-dress,Gingham Mini Dress,29.90,y2k,dress,"Add a touch of Y2K to your outfits with our Gingham Mini Dress.
Our Gingham Mini Dress, made from quality material, features gingham motifs, a strapless square neck, and is available in 3 sizes. Get yours today!","Made of polyester, Soft and comfortable material, Gingham mini dress
, Strapless dress
, Square neck
, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_37377374-bc2d-462c-962b-1318d066b2d3_800x.png?v=1704793113|//y2k-wave.com/cdn/shop/files/2_a01e8298-e1a7-45d7-8cc7-2ec6f1642474_800x.png?v=1704793114|//y2k-wave.com/cdn/shop/files/3_9eae03a2-d258-4f03-8f69-9519b8c6c2b0_800x.png?v=1704793114|//y2k-wave.com/cdn/shop/files/4_97dbf49e-8619-4856-8d9b-4f7ed5494116_800x.png?v=1704793113|//y2k-wave.com/cdn/shop/files/5_3287cda1-770f-4969-91c0-9b67736d9371_800x.png?v=1704793114
https://y2k-wave.com/products/beige-sweater-dress,Beige Sweater Dress,29.90,y2k,dress,"Elevate your style with our Beige Sweater Dress.
Our Beige Sweater Dress, made from quality material and available in one size, features a V-neck and will enhance your curves. Get yours today!","Made of polyester, Soft and comfortable material, V neck, Sweater dress, One size
, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_0e4e1fee-fa5e-46e0-888c-56a790c9bc4d_800x.png?v=1704793119|//y2k-wave.com/cdn/shop/files/2_7a3b6a99-b71b-4319-8925-a876b421b690_800x.png?v=1704793119|//y2k-wave.com/cdn/shop/files/3_f907bef5-9616-4f06-902e-4b1bef2db38d_800x.png?v=1704793119|//y2k-wave.com/cdn/shop/files/4_bf055b15-a6da-4399-bf35-e2bd1c34040e_800x.png?v=1704793119
https://y2k-wave.com/products/mini-shirt-dress,Mini Shirt Dress,54.90,y2k,dress,"Elevate your style with our Mini Shirt Dress.
Our Mini Shirt Dress, made from quality materials, features a V-neck with collar, 5-button closure, pleats and is available in 3 sizes. Get yours today!","Made of cotton and polyester, Soft and comfortable materials, V-neck with collar, 5-button closure, Pleated dress, Discreet stripe pattern, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_dce1e8cb-1491-430c-aa59-e506e4aac6f4_800x.png?v=1703179734|//y2k-wave.com/cdn/shop/files/2_bbb3bcc8-6d64-4895-b632-373a0356fce8_800x.png?v=1703179734|//y2k-wave.com/cdn/shop/files/3_6d3b19e7-dfb3-4b4c-b8f6-5d0daebd4afe_800x.png?v=1703179734|//y2k-wave.com/cdn/shop/files/4_0fa3e402-9134-4fc5-bc6f-da8a503a4f4e_800x.png?v=1703179733|//y2k-wave.com/cdn/shop/files/5_1154692f-c05c-408f-afb7-9077200042f6_800x.png?v=1703179734|//y2k-wave.com/cdn/shop/files/6_93d6b483-9079-4e14-b862-239a6e20ce4f_800x.png?v=1703179733
https://y2k-wave.com/products/black-and-white-mini-dress,Black And White Mini Dress,39.90,y2k,dress,"Add a touch of vintage to your outfits with our Black And White Mini Dress.
Our Black And White Mini Dress, made from quality material, features a square neck, white straps, neck and pleats, and is available in 3 sizes.","Made of polyester, Soft and comfortable materials, Square neck, White straps, neck and pleats, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_0909c5c9-1bf7-4b39-bbb4-0e05a495ad97_800x.png?v=1703179718|//y2k-wave.com/cdn/shop/files/2_b4200a57-053c-40f0-96a3-cea5211f8554_800x.png?v=1703179718|//y2k-wave.com/cdn/shop/files/3_8917960a-3733-4b01-8e40-89fe16907680_800x.png?v=1703179718|//y2k-wave.com/cdn/shop/files/4_26371389-6378-4917-adca-b09ea734d83c_800x.png?v=1703179719|//y2k-wave.com/cdn/shop/files/5_69770912-f14f-4a01-bb52-44c2deb88743_800x.png?v=1703179718
https://y2k-wave.com/products/black-pleated-mini-dress,Black Pleated Mini Dress,39.90,y2k,dress,"Travel back to the 2000s with our Black Pleated Mini Dress.
Our Black Pleated Mini Dress, made from quality materials, features bow ties on the sleeves and waist, bell sleeves and black and white pleats. Get yours today!","Made of polyester and spandex, Soft and comfortable materials, Bow ties on sleeves and waist, Bell sleeves, Black and white pleats, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_3dae5642-a813-4aa7-912c-2c4a0e3fa3a9_800x.png?v=1701800491|//y2k-wave.com/cdn/shop/files/2_95dcf5a8-6efe-4dcb-abfe-6e6caee317bc_800x.png?v=1701800490|//y2k-wave.com/cdn/shop/files/3_b152e62f-2b6f-4dcc-920c-11baa11b43d2_800x.png?v=1701800491|//y2k-wave.com/cdn/shop/files/4_0fda4214-2f45-4a06-8856-cf470652826d_800x.png?v=1701800491|//y2k-wave.com/cdn/shop/files/5_e498e600-0e59-45f5-bae2-84b27f4515f9_800x.png?v=1701800490|//y2k-wave.com/cdn/shop/files/6_aca8e4f0-a574-4c69-8d75-f1a084b8a4d5_800x.png?v=1701800490|//y2k-wave.com/cdn/shop/files/7_4a8d5847-9341-4b4b-9193-aceb059dcd1c_800x.png?v=1701800490
https://y2k-wave.com/products/mini-plaid-dress,Mini Plaid Dress,29.90,y2k,dress,"Add a touch of Y2K to your wardrobe with our Mini Plaid Dress.
Our Mini Plaid Dress, made from quality material, features a V-neck, plaid motifs and is available in 4 sizes. Get yours today!","Made of polyester, Soft and comfortable materials, Plaid mini dress
, V-neck, Available in 4 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_ba2d98d0-70dd-4f9d-b101-f61d13dc2b85_800x.png?v=1701800483|//y2k-wave.com/cdn/shop/files/2_f9b17a7c-837c-4a91-9bee-bef938397057_800x.png?v=1701800483|//y2k-wave.com/cdn/shop/files/3_aac98782-1d9a-41bd-9731-602f149bd543_800x.png?v=1701800483|//y2k-wave.com/cdn/shop/files/4_2a2cea85-75dd-430d-943d-9106973e3119_800x.png?v=1701800483
https://y2k-wave.com/products/cable-knit-mini-dress,Cable Knit Mini Dress,54.90,y2k,dress,"Elevate your style with our Cable Knit Mini Dress.
Our Cable Knit Mini Dress, made from quality materials, features a metallic logo on chest, and comes with a long-sleeved top to keep you covered when the weather cools.","Made of polyester and cotton, Soft and comfortable materials, Metallic logo on chest, Collar connected by chains, Dress + long sleeve top
, Available in 4 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_3dc4b549-51ff-4b4b-a811-f583b54f9e58_800x.png?v=1701800441|//y2k-wave.com/cdn/shop/files/2_81757a3e-3741-4089-aaa3-784ebbdcc9f0_800x.png?v=1701800441|//y2k-wave.com/cdn/shop/files/3_73749959-3d6f-410f-98ca-a4b9157f1c92_800x.png?v=1701800441|//y2k-wave.com/cdn/shop/files/4_13fa2c5d-bbe6-474f-b79a-511ffd8fe9dc_800x.png?v=1701800442|//y2k-wave.com/cdn/shop/files/5_0e6b21b0-0f5b-45fc-89e7-875821f570fa_800x.png?v=1701800441
https://y2k-wave.com/products/party-mini-dress,Party Mini Dress,39.90,y2k,dress,"Travel back to the 2000s with our Party Mini Dress.
Our Party Mini Dress, made from quality materials, features lace motifs, built-in bust support and is available in 2 colors. Get yours today!","Made of polyester and spandex, Soft and comfortable materials, Lace motifs, Built-in bust support, Available in 3 sizes and 2 colors, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_4852b124-bf1e-4f75-a9d3-5c317e485c19_800x.png?v=1701798410|//y2k-wave.com/cdn/shop/files/2_1dc8904e-9d54-4c4b-a00e-f2b2f081e065_800x.png?v=1701798409|//y2k-wave.com/cdn/shop/files/3_5e3d4ebb-07a8-4993-b532-b5bcc7af2ad8_800x.png?v=1701798410|//y2k-wave.com/cdn/shop/files/4_eae99de1-f16a-4af6-8848-58e64859d766_800x.png?v=1701798409|//y2k-wave.com/cdn/shop/files/5_53a4ff05-2aa7-4873-9409-90b954360406_800x.png?v=1701798410|//y2k-wave.com/cdn/shop/files/6_833314f6-d474-40a3-9db5-e1ca37d8abe3_800x.png?v=1701798410|//y2k-wave.com/cdn/shop/files/7_e9ba700d-18de-4d69-a697-be85fa861d5b_800x.png?v=1701798410|//y2k-wave.com/cdn/shop/files/8_6b7be257-cb0b-456e-be6c-76987847eb2e_800x.png?v=1701798409
https://y2k-wave.com/products/purple-glitter-dress,Purple Glitter Dress,29.90,y2k,dress,"Travel back to the 2000s with our Purple Glitter Dress.
Our Purple Glitter Dress, made from quality materials, features a cowl neck, sequins and is available in 3 sizes. Get yours today and shine at parties!","Made of polyester and spandex, Soft and comfortable materials, Cowl neck, Glitter dress, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_e4c0a6e3-c64b-43f4-893d-ec9d5b447bba_800x.png?v=1700477997|//y2k-wave.com/cdn/shop/files/2_8e109935-2d2f-49e6-8f0c-bf0bf6af32fd_800x.png?v=1700477997
https://y2k-wave.com/products/pink-glitter-dress,Pink Glitter Dress,29.90,y2k,dress,"Travel back to the 2000s with our Pink Glitter Dress.
Our Pink Glitter Dress, made from quality materials, features a cowl neck, sequins and is available in 3 sizes. Get yours today and shine at parties!","Made of polyester and spandex, Soft and comfortable materials, Cowl neck, Glitter dress, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_a1aaf289-56aa-45ff-9481-9814f028a1d8_800x.png?v=1700477973|//y2k-wave.com/cdn/shop/files/2_337b6887-e1b2-4a88-a19a-21d4411d3582_800x.png?v=1700477972|//y2k-wave.com/cdn/shop/files/3_fd5d54a6-8b9f-4310-8247-8d9dae8b70e2_800x.png?v=1700477973|//y2k-wave.com/cdn/shop/files/4_64b8f6dd-b5dd-4b7d-9a9a-0f525bc39532_800x.png?v=1700477972
